t-SNE 1,t-SNE 2,Cluster
-66.51634,28.111069,1
-71.38379,-26.979992,0
-61.228878,37.807415,0
19.63425,64.28371,0
29.833612,58.501293,0
13.21215,-71.632706,0
-54.75363,26.181526,0
-16.687155,0.23688324,0
-11.586921,3.08163,0
-42.1739,-13.7036705,0
-49.397118,-10.067948,0
-39.09293,-44.64978,0
-66.76007,27.64564,1
-71.51622,-27.6974,0
-60.34024,38.12668,0
20.104187,65.31382,0
28.791643,58.934418,0
12.184157,-71.732895,0
-53.937447,24.610666,0
-18.552294,-3.9626305,0
-10.583428,4.2554407,0
-41.943497,-12.44141,0
-49.58442,-8.110014,0
-38.56565,-44.022144,0
-67.64748,28.474276,1
-70.57049,-27.727928,0
-60.217644,38.600914,0
19.953922,65.03462,0
28.791746,58.934456,0
12.8032,-71.26945,0
-54.78118,26.277958,0
-17.69246,-0.019924806,0
-11.574386,3.2488544,0
-67.06518,27.755116,1
-59.40446,38.048332,0
20.453568,66.46859,0
28.791746,58.934456,0
11.456617,-71.46481,0
-54.39284,25.62659,0
-16.686842,-1.1078264,0
-10.912777,3.161353,0
-42.01803,-13.295791,0
-49.156403,-10.231274,0
-39.117523,-44.645355,0
-67.27117,27.191786,1
-70.87665,-27.536446,0
-60.340755,38.126656,0
20.561573,65.5553,0
28.983461,59.039997,0
12.80127,-72.566246,0
-54.16624,24.866411,0
11.951605,3.6136649,0
-10.10356,3.9458008,0
-41.640934,-13.818168,0
-48.964436,-10.802189,0
-39.611588,-44.2507,0
-67.36612,26.975197,1
-71.48918,-27.73936,0
-59.911434,37.72529,0
20.942753,65.080795,0
29.758127,59.39174,0
11.397726,-72.7468,0
-54.31271,25.25878,0
-20.576162,-7.842116,0
-11.731402,3.0150461,0
-41.817635,-13.991475,0
-49.83383,-10.60966,0
-39.195297,-44.675,0
-67.058,27.967989,1
-70.07884,-27.399529,0
-60.27452,38.276665,0
20.342525,65.50426,0
28.458246,58.58752,0
11.996312,-70.96273,0
-54.131683,24.721792,0
-23.386314,25.08207,0
-11.253473,4.524538,0
-41.62374,-13.639955,0
-48.51707,-10.462162,0
-39.631763,-44.34417,0
-67.448524,28.236341,1
-71.45244,-28.166199,0
-59.627377,38.557915,0
21.194796,65.0237,0
29.65624,59.263245,0
11.360555,-72.79881,0
-53.83412,24.520428,0
-11.495038,2.9515648,0
-42.0502,-13.870405,0
-70.71176,-27.484243,0
-60.323235,38.12082,0
19.870945,65.26389,0
28.79174,58.93445,0
12.152784,-71.76353,0
-54.033756,23.22132,0
-18.853481,-1.3976998,0
-10.879937,3.0531967,0
-42.471767,-13.666655,0
-48.570736,-9.591865,0
-38.514732,-44.91467,0
-70.803825,-27.59388,0
20.582989,65.04551,0
-54.175514,24.946352,0
-20.98531,-5.3508654,0
-12.599035,3.6614685,0
-42.182743,-13.711669,0
-49.09091,-9.485437,0
-39.124672,-44.19345,0
-70.49607,-26.674091,0
-60.40822,37.56175,0
19.36083,65.871605,0
28.631714,59.23146,0
11.823757,-71.780426,0
-54.072266,24.228912,0
12.545443,-71.9515,0
-53.938618,24.42747,0
-18.378473,-1.0435717,0
-11.432784,3.366403,0
-42.52926,-14.055784,0
-48.452927,-9.491625,0
-38.611397,-45.02042,0
-65.80228,28.148832,1
-71.39763,-26.87091,0
-61.080563,38.598797,0
20.200703,64.65153,0
29.606861,59.259842,0
11.481247,-71.93564,0
-54.00463,24.09936,0
-17.888245,-0.5139885,0
-12.045113,2.4249666,0
-42.260437,-13.329784,0
-49.178486,-9.941344,0
-39.19056,-43.78439,0
-68.05847,27.727074,1
-71.49988,-27.782118,0
-59.861744,37.393215,0
19.801916,66.397446,0
29.0989,59.287617,0
12.705722,-71.99261,0
-54.287838,25.13636,0
-18.258541,-1.7991549,0
-12.443708,2.752104,0
-41.741596,-13.400557,0
-66.42021,28.07254,1
-60.340782,38.12665,0
19.4153,65.02978,0
12.326649,-71.63143,0
-54.195587,22.79785,0
-17.773554,-0.06467311,0
-42.111954,-13.91317,0
-49.203556,-9.968308,0
-67.32794,27.794125,1
-70.82988,-26.491798,0
28.606245,58.988598,0
13.01898,-71.67157,0
-53.406773,23.063532,0
-39.008354,-44.588413,0
-70.480606,-27.650454,0
12.18006,-71.781654,0
-53.837456,23.986233,0
-11.404179,3.3787389,0
-49.18009,-9.940995,0
-39.120255,-44.63747,0
-67.04961,27.903666,1
-60.340736,38.126686,0
19.768774,64.70957,0
28.497614,60.05166,0
-11.792617,3.0631638,0
-42.271755,-13.683945,0
-39.00716,-44.587112,0
-70.2957,-27.766827,0
-60.339867,38.126152,0
20.05128,65.3084,0
28.90051,58.773903,0
-54.24148,22.765013,0
-12.228319,2.5957367,0
-42.29434,-13.733456,0
-49.20351,-10.092763,0
-39.243572,-44.656578,0
20.014769,65.522415,0
28.543447,60.01535,0
-49.20476,-9.968946,0
-39.132023,-44.65653,0
-66.990425,27.846533,1
-70.42551,-27.445326,0
