ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ACOAD7f ARGDr ASPCT ECOAH7 ENO FACOAE100 FACOAE1829Z12Z HMR_0180_copy1 GDPDPK ICL MACACI MALS MAN6PI MDH NDPK6 NFORGLUAH2 PGI PGM PHADPCP50 PPCK PPK50_B PPK RHACOAE121 RHACOAE70 RHACOAEP40 IDPh_1 HMR_0180_copy2 ACALD HBCE 3OADPCOAT,30,0.1951066,2.49302179,0.987729528370645,0.915163128312225
ACONTb ACS2 ACSPHAC120 APG3PAT160 CBPS ECOAH6 EDA GALUi GDPMANNDH GGPTRCS GLXCL GLYO1 HACD22i HACD26i CTECOAI7 HSK ACACT10 MAN6PI MDDCP2pp NDPK5 NFORGLUAH2 NTPP4 PGI PHAP2C141d5 PPCK PTRCTA2 AKGDb_copy2 ACALD ADNK1 PHET,30,0.19574081,2.49245735,0.640588490463486,1.02075779838225
ACONTb ACS2 ACSPHAC120 CBPS ECOAH6 EDA GALUi GDPMANNDH GGPTRCS GLXCL GLYO1 HACD22i HACD26i CTECOAI7 HSK ACACT10 LYSRC MAN6PI MDDCP2pp NFORGLUAH2 NTPP4 PGI PHAP2C141d5 PPCK PTRCTA2 AKGDb_copy2 ACALD ADNK1 AKGDH PHET,30,0.19576059,2.49243974,0.640581641074948,1.02073865174522
ACONTb ENO GLU5K GLXCL HCO3E KAT1 MAN6PI NFORGLUAH2 PC PGI PHAPCT40 PHETHPTOX3 RHACOAEP40 IDPh_1 ALATA_L,15,0.19735239,2.49102304,0.766171364836271,0.978251050627183
ACONTb CSND ENO HMR_0180_copy1 FACOAL141 GLXCL HCO3E MAN6PI NFORGLUAH2 NTPP11 PGI PHAPCP70 PHAPCT40 PHETHPTOX3 PTRCTA RHACOAE141 RHACOAEP40 SSALx ALATA_L,19,0.19767256,2.49073809,0.766162486083046,0.977893982696805
ACSPHAC120 ACSPHAC80 ACSPHAC90 ANHMK FDH FUM GLXCL GTPDPK HACD21i HACD23i ILEDHr_1 ACACT8 ACACT12 LLEUDr MAN6PI NFORGLUAH2 PAPSR PGI PHADPCP50 RECOAH4 RECOAH6 RECOAH9 RHACOAE80 XPPT HBCE,25,0.19913236,2.48943887,0.986616991833974,0.910617379260597
ACOAD7f ACSPHAC40 ACSPHAC60 ACSPHAC70 ANHMK ECOAH8 ENO GDPMANNDH GLUR HPYRRy HSK ICDHyr MAN6PI MCITD MDH NFORGLUAH2 NTP1 NTPP5 PGI PPCK PPK RHACOAE70 TRSARr HMR_0180_copy2 GAPDi_nadp ACALD ALATA_L BPNT,28,0.19976774,2.48887338,0.290875393594581,1.14077887827971
ACSPHAC40 ACSPHACP40 ACSPHACP60 CSPMDDH ENO G6PDH2r GDBTALDH GLUR GLXCL HCO3E CTECOAI7 MALS MAN6PI MDH NFORGLUAH2 NTPP4 PDHa PGI PHAPC50 PHAPCT40 PPCK RECOAH3 RHACOAEP101 AKGDb_copy1 ALATA_L DAAD2,26,0.20111483,2.48767446,0.952382328046122,0.917901082731499
ACS ACS2 ECOAH26 ECOAH7 ECOAH8 ENO GDPMANNDH GLUR HPPK ICDHyr MAN6PI MDH NFORGLUAH2 NTP5 NTPP5 PGI PGM PHAPC50 PPCK RHACOAE142 RHACOAE90 RHACOAEP101 THRA2 NDP8 AKGDb_copy2 ACALD ADNK1 ALATA_L,28,0.20339047,2.48564915,0.280809715420786,1.14111605693933
APG3PAT160 ASPCT FACOAE1829Z12Z GLXCL GLYO1 HACD20i ICDHyr MACACI MAN6PI MDH ME2 METGL NFORGLUAH2 PGI PHAPCP70 RECOAH3 RHACOAE140 IDPh_1 ACALD ALAR ALATA_L 4HBHYOX,22,0.20349289,2.485558,0.523329783168346,1.05269179876531
AMPN CYTK1 DLYSPYRAT ECOAH38 ECOAH6 EDA ENO HACD26i HSK IMPD ACACT8 ACACT10 LLEUDr MALS MAN6PI MDH NDPK3 NFORGLUAH2 NTD7 ORNDC PGI PHADPC121 PHAPCP70 PPK PPS RECOAH3 TMPK IDPh_1 HMR_0180_copy2 ALATA_L,30,0.20485306,2.48434744,0.327019035009777,1.12241399907119
ACS ARGDC FALDM GART GDPMANNDH GGGABAH GND HACD8i HSK ICDHyr MACACI MALS MAN6PI MDH NFORGLUAH2 PGI PGM PHAPC90 PHETA1 PPS RBK RHACOAET60 TPI ADNCYC AGMDA,25,0.20491671,2.48429079,0.365421931671653,1.10811628623729
ACS ARGDC FALDM GART GDPMANNDH GGGABAH GND HACD8i HSK ICDHyr ACACT12 MACACI MALS MAN6PI MDH NFORGLUAH2 PGI PGM PHAPC90 PHETA1 PPS RBK RHACOAET60 TPI XPPT ADNCYC AGMDA,27,0.20491671,2.48429079,0.365421931671653,1.10811628623729
ACS2 ACSPHAC90 ACSPHACP100 ACSPHACP50 CSPMDDH ECOAH26 ECOAH28 ECOAH37 ENO GLYALDDr HACD22i CTECOAI7 ICDHyr ACACT13 MALS MAN6PI MCITD MDH METSOXR2 NFORGLUAH2 PGI PHAPC40 PHAPC50 PHAPCT60 PPCK RECOAH15 AKGDb_copy2,27,0.20572386,2.48357243,0.38513568625438,1.1000810763428
ACS2 ACSPHAC90 ACSPHACP50 ACSPHACP70 CSPMDDH ECOAH26 ECOAH28 ECOAH37 ENO GLYALDDr HACD22i CTECOAI7 ICDHyr ACACT13 MALS MAN6PI MCITD MDH METSOXR2 NFORGLUAH2 PGI PHAPC40 PHAPC50 PHAPCT60 PPCK RECOAH15 RHACOAEP90 AKGDb_copy2 4HBHYOX,29,0.20572386,2.48357243,0.38513568625438,1.1000810763428
ACOAD7f ACS ACSPHAC141 ACSPHACP40 DHMPTR ECOAH5 ENO GDPMANNDH GLUDy HIBDkt HPYRI HSK ICDHyr KAS15 MALS MAN6PI MDH ME2 METGL NFORGLUAH2 PGI PGMT PHADPC101 PPK QUIDHy RHACOAEP40 IDPh_1 GLUCYS_copy2 ALCD2x 4HBHYOX,30,0.20643905,2.48293591,0.538949922507394,1.04420821259873
ACSPHAC142 ACSPHAC40 ACSPHAC50 ACSPHACP50 ECOAH26 GLYALDDr GLYO1 HACD22i CTECOAI7 HPPK ICDHyr ACACT13 MALS MAN6PI MDH METSOXR2 NFORGLUAH2 ORNCD PGI PHAPC50 PHAPCT60 PPCK PPK RECOAH15 AKGDb_copy2 ACALD,26,0.20648223,2.48289748,0.358205836889693,1.10927176995876
ARUH ASPCT CBMKr CYSTS DLMETR DLYSPYRAT GLXCL HACD22i ICDHyr MAN6PI MDH METGL NFORGLUAH2 NMNDA PGI PPCK QUIDHy RECOAH19 RHACOAE142 RHACOAEP60 SERAT_copy1 G5SD_copy2 ACOAD23f ACOAD2f ALATA_L DUTPDP,26,0.20762325,2.48188198,0.343322050878213,1.11370015704347
ACSPHAC121 ACSPHAC80 ANHMK CYTK1 DLYSAD DLYSPYRAT FACOAE140 FALDM G6PI GART GLYALDDr ICDHyr MACACI MAN6PI MDH NFORGLUAH2 PGI PHAP2C100 PHAP2C80 PHAPCT40 RHACOAE90 TRYPTAOX ALATA_L ALDD1 HBCE,25,0.20791624,2.48162121,0.283452269048344,1.13586723029167
ACSPHAC120 ACSPHAC121 ECOAH7 ENO GDPMANNDH GLUCYS_copy1 GLUR GLXCL HSK ICDHyr MAN6PI NFORGLUAH2 NTP5 OXPTNDH PGI PGM PHAP2C141d5 PPCK PPK RECOAH17 RHACOAE141 RHACOAE60 RHACOAEP90 IDPh_1 NDP8 ACALD AKGDH ALATA_L HBCE 3OXCOAT,30,0.20865386,2.48096473,0.992556859480098,0.897625748945816
DHORDfum ECOAH6 FACOAL160 FACOAL161 GART GLUR GRXR HPYRRy HSK MACACI MALS MAN6PI MDDCP2pp MDH NFORGLUAH2 PGI PGM PHAPCT60 RECOAH14 RECOAH3 RHACOAE142 RHACOAE90 XPPT ADNCYC ALATA_L,25,0.2098604,2.47989092,0.323143384840589,1.11911092453483
ACOAD7f ACS ACSPHAC120 ACSPHAC90 ASPCT CYSTS CYTK1 DLYSPYRAT ENO FACOAE90 GDPMANNDH GLUR HACD22i ICDHyr METGL METSOXR2 NDPK3 NFORGLUAH2 NMNDA PC PGI PGM PHAPC40 PPCK PPK RECOAH3 RHACOAEP60 G5SD_copy2 SERAT_copy2 ALATA_L,30,0.21064337,2.47919406,0.104358138592257,1.20256521038437
ACOAD7f ACSPHAC90 ASPCT ECOAH26 ECOAH6 ENO FBACS GLUR GLYALDDr HACD26i HSK ACACT10 LGTHL MALS MAN6PI MCITD MDH NFORGLUAH2 ORNDC PGI PHADPC121 PHAPCP70 PPK PPS RHACOAEP90 TMPK URIH IDPh_1 ACALD ADNK1,30,0.21100746,2.47887003,0.393928916067707,1.09174150924644
ACS CBMKr GLUR GLXCL GTPDPK HSK IMPD IPDDI ACACT10 MACACI MAN6PI MDH ME2 NFORGLUAH2 ORNCD OXDHCOAT PGI PGL PPCK PPK RECOAH24 RECOAH3 RECOAH9 AKGDb_copy2 ADNK1 AKGDH ALATA_L ALATRS BPNT 3OADPCOAT,30,0.21131597,2.47859545,0.97387097624472,0.899789457702918
ACSPHAC142 ACSPHAC60 ECOAH26 FDH GLUDxi GLUDy GLYALDDr GLYCTO1 HACD1i HACD22i HACD6i HACD8i HPPK ICDHyr LYSMO MAN6PI MDH ME2 MGCH NFORGLUAH2 ORNCD PGI PHAPC50 PPCK PPK RECOAH3 RHACOAE90 PRAMPC_copy2 GLUCYS_copy2 ADNUC,30,0.21138754,2.47853175,0.560089729035117,1.03178057025971
ACOAD7f AMPN ASPT CS ECOAH26 ECOAH36 ECOAH38 GLUR GLXCL HACD8i HCO3E HSK MAN6PI NFORGLUAH2 ORNCD PC PGI PGMT PHADPCP60 PHAP2C142 PHAPC90 PHAPCP70 PHAPCT40 PPK RHACOAEP100 RHACOAEP40 TMPK ALDD2y ALATRS ALDD19xr,30,0.21181852,2.47814818,0.142150506952839,1.18669022364264
ACOAD7f ACSPHAC80 ACSPHAC90 ACSPHACP80 DHORDfum ECOAH26 ECOAH27 GALUi GLYALDDr HACD22i HACD32i HACD6i HSK ICDHyr ACACT11 MAN6PI MDH METGL NDPK3 NFORGLUAH2 PGI PGM PHADPC101 PHETA1 PPCK PPGPPDP PPK RECOAH19 RHACOAE90 ACALD,30,0.21211802,2.47788163,0.376197411233614,1.09721890314069
ACSPHAC80 ACSPHAC90 ENO FACOAE90 GLUR HACD22i HPPK ICDHyr MAN6PI METGL METSOXR2 NDPK3 NFORGLUAH2 NMNDA NTP3 PC PGI PPCK PPK RECOAH3 RHACOAEP60 RHACOAET60 G5SD_copy2 IDPh_1 SERAT_copy2 AACOAT ALATA_L BPNT DCTPD2,29,0.2128706,2.47721183,0.092316552872966,1.20538263184202
ACSPHAC142 ACSPHACP90 CYTK1 DLYSPYRAT ECOAH38 FDH GALUi GLUR GLYALDDr GTPDPK HACD26i ILEDHr_1 IMPD ACACT8 MALS MAN6PI MDH NDPK3 NFORGLUAH2 PGI PROD2 RECOAH23 RHACOAE121 RHACOAE142 RHACOAE80 RHACOAE90 RNDR4 HMR_0180_copy2 ALATA_L,29,0.21329445,2.4768346,0.414571827818305,1.08196356465768
ECOAH27 FALDM GALUi GDPMANNDH GGGABAH GLUDy GLUR GLYALDDr HACD11i HACD32i HACD6i HACD8i HSK ICDHyr ACACT9 MAN6PI MDH ME2 METGL NFORGLUAH2 NMNDA PC PGI PGM PHAPC40 PPCK RHACOAE142 RHACOAE90 HMR_0180_copy2 ACALD,30,0.21391671,2.47628079,0.553075587222709,1.0316743998092
ACOAD7f ANHMK APG3PAT160 ASPCT ECOAH6 GLUDy GLUR GLXCL HACD26i HSK ACACT9 MAN6PI MDH ME2 METGL NADTRHD NFORGLUAH2 PGI PPCK RHACOAE80 RHACOAEP101 RHACOAEP90 IDPh_1 ACALD ALATA_L HBCE,26,0.21450892,2.47575373,0.612295656516288,1.01052237662132
ACSPHAC142 DHORDfum ECOAH26 FACOAL160 FDH GALUi GLUR GLYALDDr GTPDPK HSK LYSDC MALS MAN6PI NFORGLUAH2 NTPP2 PGI PGM PHAPCP40 PROD2 RECOAH15 RECOAH23 RHACOAE142 RHACOAE80 RHACOAE90 SERAT_copy1 ACALD ADNK1 AGMT ALATA_L ECOAH17,30,0.21487567,2.47542732,0.0663472509474898,1.21396767553498
ACSPHAC142 DHORDfum ECOAH26 HMR_0180_copy1 FACOAL160 FDH GALUi GLUR GLYALDDr GTPDPK HSK MALS MAN6PI NFORGLUAH2 NTPP2 PGI PGM PHAPCP40 PROD2 RECOAH15 RECOAH23 RHACOAE142 RHACOAE80 RHACOAE90 SERAT_copy1 ARGDI ACALD AGMT ALATA_L ECOAH17,30,0.21487696,2.47542617,0.0663447584143038,1.21396756741229
ACSPHAC142 ACSPHAC60 ECOAH6 ECOAH8 ENO GLUDy GLUR GLYALDDr HACD1i HACD22i HACD6i HACD8i HSK ICDHyr LYSMO MAN6PI MDH NFORGLUAH2 PGI PHAPC50 PPCK PPK GLUCYS_copy2 ACALD ADNK1 BPNT ECOAH2,27,0.21518138,2.47515524,0.373487752518364,1.09531581880791
ARGDC DLYSPYRAT FACOAL160 FBACS GART GDPMANNDH GGGABAH GLUR GND HSK MAN6PI NFORGLUAH2 NTP1 PALGSKT PDH PGI PGM PHAP2C141d5 PHAPC70 PPCK RECOAH24 SUCOAS TPI HMR_0180_copy2 AKGDb_copy2 ACALD ADNCYC ALATA_L ALCD2x,29,0.21533409,2.47501933,0.206524011130797,1.15851382259691
ACOAD7f ACSPHACP100 APG3PAT160 DHORDfum FACOAE1829Z12Z GGPTRCS GLYALDDr HACD20i HPYRRy ICDHyr MACACI MAN6PI MDDCP2pp MDH ME2 NFORGLUAH2 PGI PHADPCP50 PHAPC50 PPK RECOAH3 RHACOAE141 RHACOAE90 HMR_0180_copy2 ACALD ADNCYC ALATRS,27,0.21619261,2.47425524,0.270105763559633,1.13330294521613
ACSPHAC120 ACSPHACP50 ECOAH27 ENO FACOAE1829Z12Z FALDM GALUi GDPMANNDH GGGABAH GLYALDDr HACD32i HACD6i HSK ICDHyr MAN6PI MDH ME2 METGL METSOXR2 NFORGLUAH2 NMNDA PC PDE4 PGI PHAPC40 PPK RHACOAE142 RHACOAE90 HMR_0180_copy2 AKGDb_copy2,30,0.21644101,2.47403417,0.507340498919313,1.04534113983859
ACSPHAC60 ACSPHACP40 ANHMK ARGDr ECOAH26 ECOAH8 ENO FACOAL141 GLYK HACD6i HPYRRy ICDHyr ACACT10 MAN6PI MDH NADHPO NFORGLUAH2 PC PGI PHAPC90 PPCK PPK RHACOAE120 RHACOAE70 RHACOAEP60 DHQTi_copy2 HMR_0180_copy2 ACALD 3OXCOAT,29,0.21902577,2.47173373,0.960066297221555,0.89487100334923
ACOAD7f ACSPHAC160 ACSPHACP100 CYTK1 DHORDfum ECOAH27 ECOAH6 GLYALDDr HACD1i HPYRRy ICDHyr ACACT10 MACACI MAN6PI MDDCP2pp MDH NFORGLUAH2 P5CR PGI PGM PHADPCP50 PHAPC50 PHAPCT60 PPK RECOAH17 RECOAH3 RHACOAE141 RHACOAE90 HMR_0180_copy2 ADNCYC,30,0.21963282,2.47119345,0.337588116384427,1.10457860851295
DAAD DHORDfum DHSKDH ECOAH26 FACOAE1829Z12Z FDH GDPDPK GDPTPDP GGGABAH GGPTRCS GLUR HSK MAK MALTT MAN6PI NFORGLUAH2 PGI PHADPCP60 PROD2 QUIDH RHACOAE142 RHACOAE80 SUCOAS ARGDI AKGDb_copy2 ACALD ADPT ALATA_L BPNT 3OXCOAT,30,0.2200042,2.47086293,0.739198888021229,0.96220548103528
DHSKDH ENO FDH GUAPRT HIBDkt ICL ACACT11 MACACI MAN6PI NADDP NFORGLUAH2 PGI PHADPCP50 PHAPCP70 PHAPCT40 PPCK RECOAH15 THRA UREA AKGDb_copy2 ALATA_L 3OXCOAT,22,0.22017058,2.47071485,0.895762412943637,0.912650699410067
ACOAD7f ACSPHACP100 DHORDfum ECOAH27 ECOAH6 GLYALDDr GRXR HACD1i HPYRRy ICDHyr ACACT10 MACACI MAN6PI MDDCP2pp MDH NFORGLUAH2 P5CR PGI PGM PHADPCP50 PHAPC50 PHAPCT60 PPK RECOAH17 RECOAH3 RHACOAE141 RHACOAE90 HMR_0180_copy2 ADNCYC,29,0.22032973,2.47057321,0.337137752585636,1.10410613322271
ACS ACSPHAC142 DLYSAD ECOAH26 ECOAH8 ENO GDPMANNDH GGPTRCS GPDDA4 HACD4i HSK HXAND ICDHyr KAT1 LEUTA MAN6PI ME2 NFORGLUAH2 NTPP11 OIVD2 PDE4 PGI PHAPCT40 PPCK PPK RECOAH6 RHACOAEP80 PRAMPC_copy2 ACALD ADA,30,0.22078072,2.47017183,0.140499722983058,1.17953052501317
ACOAD7f APG3PAT160 ASPCT FACOAE1829Z12Z GGPTRCS GLUDy GLUR HACD20i HACD6i ICDHyr MACACI MAN6PI MDH ME2 NFORGLUAH2 PGI PPCK RHACOAE140 IDPh_1 HMR_0180_copy2 ACALD ALATRS,22,0.22096407,2.47000864,0.471787155260129,1.05372848135694
ACSPHAC120 ACSPHACP90 ALLTAMH FALDM GAPD GART GLYCK ICDHyr MAN6PI MDH ME2 METGL NFORGLUAH2 PDHcr PGI PHAP2C100 PHAP2C80 PHAPC50 PHAPCT40 TRYPTAOX ALDD1,21,0.22181361,2.46925255,0.274643562223256,1.12648969947203
ACOAD3f ACSPHAC142 ECOAH26 FACOAL160 FDH GALUi GLUR GLYALDDr GLYK GTHRDHpp GTPDPK HSK HXAND MAN6PI NFORGLUAH2 NTPP2 OMPDC PGI PGM PHAPCP40 PROD2 RHACOAE80 RHACOAE90 SERAT_copy1 ACALD ADNK1 AGMT ALATA_L ECOAH17 3OADPCOAT,30,0.2224213,2.46871171,0.569576744673284,1.01738196861036
CBMKr ECOAH26 ECOAH38 ENO FACOAE100 FACOAL161 HACD8i HSK HXAND ACACT12 MAK MAN6PI MDH MMTSAO NFORGLUAH2 NTPP5 NTPP8 OIVD3 ORNDC PGI PHAPCP70 PPCK PPK RHACOAEP100 TMPK IDPh_1 AKGDb_copy2,27,0.22328839,2.46794,0.253709608457475,1.13321442452461
ACOAD7f ACSPHAC40 ACSPHAC60 ACSPHAC70 ASPSALy CYSTS DLYSPYRAT GART GLCS3_1 GLUR GLXCL HSK ACACT12 LEUTA MAN6PI MDH ME2 NFORGLUAH2 OIVD2 PDHcr PGI PHAP2C140 PPC PPK QUIDHy RHACOAE90 PRAMPC_copy2 GAPDi_nadp ACALD BPNT,30,0.2232938,2.46793518,0.315608449495687,1.10953830371732
CBMKr ECOAH28 ENO FBACS G6PI GLUDy GLYALDDr GLYK HACD26i HPPK HSK ACACT10 LGTHL MALS MAN6PI METGL MMTSAO NFORGLUAH2 NTP10 ORNDC PGI PHAP2C142 PHAPC50 PPK50_B PPK RECOAH9 RHACOAE121 RHACOAEP40 URIH ACALD,30,0.22331129,2.46791962,0.0490219728702476,1.21380607047403
ACSPHACP60 ANHMK ECOAH28 GART GGGABAH GLUR GLYCK GRXR GTPDPK HACD26i ICDHyr ACACT10 MACACI MAN6PI MDH NFORGLUAH2 NTP5 PGI PHAP2C100 PHAPC50 PPCK PPS PTRCTA RHACOAE80 RHACOAET40 THRD_L ADPT BPNT,28,0.22339874,2.46784179,0.683313567480282,0.977234045082026
ACSPHAC80 ASPCT ASPT GLUR GLXCL HACD8i ICL ILEDHr_1 ACACT8 MAN6PI NFORGLUAH2 PC PGI PHADPCP60 PHAP2C142 PHAPC90 PHAPCP70 PPK50_B PYK RECOAH14 RECOAH6 RHACOAE80 RHACOAEP100 RNDR4 ALATRS DAAD2,26,0.22367449,2.46759637,0.745775613481895,0.956183249270864
ACOAD7f ACSPHAC40 ACSPHAC60 ACSPHAC70 ACSPHACP50 ANHMK CYSTS ECOAH6 GART HACD22i HACD26i HSK LYSDC MAN6PI MCITD MDH ME2 METGL NDPK3 NFORGLUAH2 NTP1 ORNCD PGI PHAPC50 PHAPC90 PPCK PYK HMR_0180_copy2 ACALD,29,0.22371256,2.46756249,0.487235763606657,1.04549231741322
ECOAH28 ENO FBACS G6PI GLUDy GLYK HACD26i HPPK HSK KAT1 ACACT10 LGTHL MALS MAN6PI METGL MMTSAO NFORGLUAH2 NTP10 ORNDC PGI PHAP2C142 PHAPC50 PPK50_B PPK RECOAH9 RHACOAE121 RHACOAEP40 URIH NDP8 ACALD,30,0.22407552,2.46723946,0.047526298276581,1.21377533021672
ACOAD8f ACS AP4AS ASNN ECOAH36 FACOAE90 GART GLYO1 GNNUC GTPDPDP HSK MAN6PI NFORGLUAH2 PAPSR PGI PGL PGM PGMT PHAP2C100 PPA2 PPCK RECOAH24 RHACOAE90 RHACOAEP50 SUCOAS TRYPTAOX ACALD ACOAD24f ADNCYC DAAD2,30,0.22579058,2.46571305,0.0587796886832037,1.20783640008336
ASPT ECOAH27 FALDM GALUi GDPMANNDH GGGABAH GLUDy GLUR GLYALDDr HACD6i HCYSMT IPDDI ACACT10 MAN6PI MDH ME2 NFORGLUAH2 OMPDC PGI PGM PHAPC40 PPCK RHACOAE90 HMR_0180_copy2 ACALD ALCD19,26,0.22637736,2.46519082,0.55543107314265,1.01848506062389
ACSPHAC120 ACSPHAC50 ASPSALy FACOAE90 GGGABAH GLUR GLYO1 HACD11i HACD8i HSK ACACT9 MAN6PI MDDCP2pp ME2 METGL NFORGLUAH2 NTPP2 NTPP5 PC PGI PGL PGM PPCK PPK RHACOAEP60 RHACOAET60 SUCOAS ACALD ADA AGMT,30,0.22659125,2.46500045,0.0826209749935181,1.19761326353922
ACSPHAC120 ACSPHAC50 ASPSALy HMR_0260 FACOAE90 GGGABAH GLUR GLYO1 HACD11i HSK ILEDHr_1 ACACT9 MAN6PI MDDCP2pp ME2 METGL NFORGLUAH2 NTPP5 PC PGI PGL PGM PPCK PPK RHACOAEP60 RHACOAET60 SUCOAS ACALD ACOAD2f ADA,30,0.22659125,2.46500045,0.0826209749935181,1.19761326353922
ACSPHAC90 CBMKr ECOAH8 EDA ENO FACOAL_70_c GLYCK HACD26i HIBDkt HPYRRy ICDHyr ACACT8 MAN6PI NADTRHD NDPK3 NFORGLUAH2 PGI PGM PPA PPCK PPK50_B PPK RECOAH3 RHACOAE121 RHACOAEP60 RNDR4 ACALD BPNT,28,0.22713101,2.46452006,0.123169707209949,1.18099273875571
AMPN CYSTS ENO GDPMANNDH GLUCYS_copy1 GLUR GLXCL HACD6i HSK ILEDHr_1 MAN6PI MDH ME2 NFORGLUAH2 ORNDC PGI PGM PGMT PPCK PPK50_B QUIDHy RECOAH3 RHACOAE120 RHACOAE142 RHACOAE60 RHACOAEP90 NDP8,27,0.22780397,2.46392114,0.756633301869146,0.948303021341789
ACSPHAC90 ECOAH8 EDA ENO FACOAL_70_c GLYCK HACD26i HIBDkt HPYRRy ICDHyr ACACT8 MAN6PI NADTRHD NDPK3 NFORGLUAH2 PGI PGM PPCK PPK50_B PPK RECOAH3 RHACOAE121 RHACOAEP60 ACALD BPNT,25,0.2279893,2.46375619,0.125243465373156,1.1794490613032
ACSPHAC120 DAAD ECOAH37 ENO FACOAL141 FBACS GGGABAH GLUDy GLUR GLYK GTPDPK HACD32i HPPK ACACT10 LGTHL MACACI MALS MAN6PI METGL NFORGLUAH2 ORNDC PGI PHAPCT40 PPK50_B PPK PRMICI_copy1 RECOAH6 RHACOAEP40 SERD_L AKGDb_copy2,30,0.22872086,2.4631051,0.0383325770985646,1.21367752443323
ACSPHAC90 ECOAH27 ENO FACOAE1829Z12Z GALUi GDPMANNDH GGGABAH HACD32i HSK ICDHyr LSERDHr MAN6PI METGL NFORGLUAH2 NMNDA PGI PGM PHAP2C142 PHAPCP100 PPCK RHACOAE142 RHACOAE90 RHACOAEP50 TRSARr ACALD ADNK1,26,0.22895575,2.46289605,0.136207979052721,1.17428523756253
ACOAD7f CSND ECOAH26 ECOAH27 HMR_0180_copy1 FALDM GART GLUR GLXCL LEUTA MACACI MAN6PI NFORGLUAH2 PAPSR PC PGI PGMT PHAPCT40 PPA2 PPK50_B PRAMPC_copy1 RHACOAET60 THRA2 TRSARr ACALD ALATA_L 3OADPCOAT,27,0.22944277,2.4624626,0.511874006751226,1.03110972891525
ACSPHAC142 DHORDfum ECOAH26 FDH GALUi GDPDPK GGGABAH GLUTCOADHc GLYALDDr HACD32i HSK ACACT8 MAK MAN6PI NFORGLUAH2 NTPP2 PGI PGM PROD2 PRPPS RECOAH15 RHACOAE142 RHACOAE80 RHACOAE90 SUCOAS ARGDI ACALD ALATA_L 3OXCOAT,29,0.22999272,2.46197315,0.732597927447443,0.953967870086735
23CTI1 ACOAD7f CYTK1 ECOAH27 ECOAH7 G6PDH2r GDBTALDH GLUCYS_copy1 HACD20i HACD26i HSK ICDHyr ACACT13 MACACI MAN1PT2 MAN6PI NFORGLUAH2 PC PGI PHAP2C141d5 PHAPCT40 RECOAH14 RECOAH3 RHACOAEP40 TRSARr AKGDb_copy2 ACALD ADA 3OADPCOAT 3OXCOAT,30,0.23213581,2.4600658,0.779565591366537,0.936298997403789
ACSPHAC90 CYSTS CYTK1 DHSKDH ECOAH8 ENO GDPMANNDH GLCS3_1 GLUR GLXCL HACD6i ICDHyr MAN6PI NDPK3 NFORGLUAH2 NTPP6 ORNDC PGI PHAPCT40 PPK50_B R15BPK RECOAH3 ALDD19xr DAAD2 3OADPCOAT 3OXCOAT,26,0.23351717,2.45883639,0.784057035292094,0.933401915629725
ANHMK APG3PAT161 ASPCT DHSKDH DLYSPYRAT FACOAE90 FALDM G6PI GART GLUR GLYCK HACD22i ICDHyr MAN6PI MDDCP2pp NFORGLUAH2 OIVD2 PGI PGM PPA PRMICI_copy1 RECOAH3 SUCOAS TMPK TRYPTAOX ADPT HBCE,27,0.23406185,2.45835162,0.751974189728057,0.943370885213981
CSND ECOAH28 ENO FACOAE80 GART GLUR GLXCL HACD32i HXAND ICDHyr MAN6PI NFORGLUAH2 OXPTNDH PDHcr PGI PGM PTRCTA RHACOAE141 SERD_L NDP8 HBCE 3OXCOAT,22,0.23421021,2.45821958,0.791079304356544,0.930399007310309
ACOAD7f ASPCT ASPT CSND ECOAH6 FACOAE180 GLXCL HACD26i HPPK HSK MACACI MAN6PI ME2 NFORGLUAH2 PGI PGM PHADPC121 PHAP2C142 PHAPCP40 PPS RECOAH14 RHACOAE80 RHACOAEP101 TRYPTAOX ABUTD ACALD ALATA_L HBCE 3OXCOAT,29,0.23665217,2.45604623,0.772699865798822,0.933886214989224
ACOAD7f ACSPHAC90 ECOAH26 ECOAH3 FACOAE60 FALDM GAPD GDPTPDP GLUSy GLYALDDr GNNUC HACD11i HACD26i MACACI MAN6PI ME2 NFORGLUAH2 OAADC PAPSR PGI PGM PGMT PHADPC101 PHADPC121 PHADPCP80 PPCK RECOAH3 AGPOP ALATA_L HBCE,30,0.23769095,2.45512172,0.626498989549244,0.98245620442889
ACOAD5f ACOAD6f ENO FACOAL_70_c FBA GPDDA4 HACD26i HACD4i HACD6i LEUTA LGTHL MACACI MAN6PI METGL NFORGLUAH2 ORNDC PAPSR PC PGI PGL PHADPCP60 PPCK RECOAH17 RECOAH24 URIH ACALD ADPT AGMT HBCE 3OADPCOAT,30,0.23817124,2.45469426,0.693844143398674,0.958744213683614
ACSPHAC141 ACSPHAC70 ACSPHACP90 DAAD DHORDfum DHSKDH FACOAE1829Z12Z FDH GDPMANNDH GDPTPDP GGPTRCS GLUR HACD8i LEUTA MALTT MAN6PI NFORGLUAH2 NTPP3 PGI PGMT PHADPCP60 PPCK PPK QUIDH AKGDb_copy2 ADPT BDH BPNT DAAD2,29,0.24104891,2.45213314,0.635735336865867,0.975982442332397
